temperature,humidity,precipitation,pressure
20.7,87,0.1,910.3
21.2,85,1.0,910.0
21.6,84,0.9,909.5
23.2,77,0.2,909.5
21.6,84,0.6,908.4
21.8,85,0.1,908.0
21.6,85,0.6,907.8
21.1,86,1.5,907.5
20.4,90,1.2,907.6
18.7,93,0.6,907.8
18.0,97,2.4,908.8
18.1,97,1.3,909.5
18.1,97,0.0,909.9
17.9,97,0.1,909.8
18.0,97,0.1,909.6
17.9,96,0.0,909.3
17.8,96,0.0,908.9
17.8,95,0.0,908.6
17.8,95,0.0,908.8
17.7,95,0.0,909.0
17.8,95,0.0,909.6
18.2,95,0.0,910.2
18.7,92,0.0,910.6
20.2,88,0.0,910.7
22.1,82,0.6,910.6
23.5,79,1.4,910.2
24.0,77,1.4,909.4
24.0,76,1.0,908.7
24.5,75,1.0,908.2
24.0,75,1.2,907.7
23.5,78,1.0,907.5
23.2,80,0.4,907.6
21.2,89,1.6,907.1
18.4,93,2.4,907.2
17.5,95,2.0,908.0
17.3,96,1.4,908.5
17.0,96,1.1,909.0
16.9,97,0.3,909.2
17.4,97,0.0,909.2
16.8,97,0.0,908.6
16.5,97,0.0,908.2
16.2,96,0.0,907.9
16.0,96,0.0,907.9
16.7,96,0.0,908.1
16.9,97,0.0,908.6
17.3,97,0.0,909.1
18.0,95,0.0,909.7
19.1,92,0.0,910.0
19.7,91,0.0,909.8
20.7,87,0.1,909.3
22.7,80,0.6,909.0
23.1,80,1.2,908.3
23.6,79,0.9,907.4
23.7,78,0.6,907.0
23.6,79,0.2,906.7
23.0,83,0.5,906.3
22.1,87,0.2,906.3
19.9,89,0.0,906.5
19.3,90,0.0,906.9
19.2,90,0.0,907.3
18.4,92,0.7,907.8
17.9,94,1.2,907.7
17.6,95,1.0,907.5
17.2,96,1.2,907.1
17.2,97,0.6,906.8
17.2,96,0.1,906.8
17.3,95,0.0,907.0
17.7,95,0.0,907.5
18.3,95,0.1,908.3
18.8,95,0.0,909.1
19.1,95,0.0,909.3
19.5,93,0.0,909.3
19.9,93,0.0,909.2
20.3,92,0.0,908.6
20.3,92,0.0,907.7
20.1,92,0.0,906.9
20.3,91,0.0,906.2
23.9,78,0.0,906.8
24.3,77,0.0,906.5
24.2,77,0.0,906.6
23.1,85,0.2,906.7
20.1,89,1.4,906.6
19.4,90,0.0,907.2
19.0,92,0.0,907.8
18.7,93,0.0,908.5
18.4,94,0.2,908.5
18.2,94,0.0,908.3
18.0,95,0.0,907.9
17.7,95,0.0,907.8
17.7,95,0.0,907.7
17.5,95,0.0,908.0
17.3,95,0.0,908.4
17.1,96,0.0,908.7
18.8,94,0.0,909.8
20.8,89,0.0,910.6
22.9,83,0.7,911.1
24.3,79,0.7,911.0
26.0,70,0.2,911.0
27.1,63,0.0,910.6
27.4,62,0.1,910.1
27.2,61,0.0,909.2
27.4,60,0.0,909.0
27.3,61,0.0,908.8
25.2,77,0.4,908.5
23.3,82,0.3,908.6
20.9,85,0.0,908.8
20.1,86,0.0,909.4
19.2,89,0.3,910.2
18.8,91,0.1,910.8
18.7,93,0.0,910.9
17.9,95,0.0,910.4
17.6,96,0.0,909.9
17.2,97,0.0,909.4
17.0,97,0.0,909.4
16.8,97,0.0,909.4
16.6,97,0.0,909.8
16.4,97,0.0,910.3
17.9,95,0.0,911.2
19.8,90,0.0,911.7
21.6,84,0.0,912.0
23.5,77,0.0,912.0
25.0,72,0.2,911.9
26.1,68,0.5,911.5
26.7,66,0.4,910.8
26.9,64,0.3,910.1
26.0,66,0.5,909.6
25.4,70,0.6,909.2
23.9,78,1.3,908.6
22.3,84,1.2,909.1
19.6,86,0.9,909.2
19.2,85,0.0,909.6
18.5,88,0.3,910.1
18.0,90,0.0,910.3
17.4,93,0.0,910.6
17.0,95,0.0,909.9
16.4,96,0.5,909.7
16.2,97,0.7,909.0
16.0,97,0.5,908.8
15.7,97,0.0,908.8
15.6,97,0.0,909.0
15.3,97,0.0,909.5
16.8,96,0.0,910.3
18.6,93,0.0,910.7
19.2,89,0.0,910.6
19.4,88,0.6,910.1
20.7,84,0.3,909.7
22.2,80,0.0,909.1
23.5,75,0.1,908.5
24.3,73,0.3,907.9
24.7,69,0.0,907.5
24.2,72,0.2,906.9
22.3,85,1.1,906.2
21.1,86,3.6,906.1
20.2,83,0.9,906.4
18.7,87,1.0,906.9
19.1,87,0.1,907.8
18.7,88,0.0,907.9
18.5,89,0.0,907.9
17.7,92,0.5,907.5
17.6,93,0.4,906.9
17.4,93,0.0,906.0
16.6,93,0.0,905.7
16.5,94,0.0,905.2
16.7,94,0.0,905.7
16.5,95,0.0,905.6
17.5,94,0.0,906.5
17.9,93,0.0,906.8
18.8,90,0.0,906.8
21.8,81,0.0,907.7
23.1,73,0.0,907.4
23.7,70,0.0,906.6
24.0,68,0.1,906.1
24.4,66,0.3,905.4
21.9,81,0.4,904.4
23.1,72,0.1,904.6
22.3,80,0.3,904.8
19.9,84,0.8,904.5
18.4,84,0.2,904.8
18.1,87,0.4,905.7
18.3,86,0.0,906.4
18.2,85,0.0,906.6
17.8,86,0.0,906.6
17.7,87,0.0,906.8
17.5,88,0.0,906.7
17.3,88,0.0,906.2
17.2,88,0.0,906.0
16.9,89,0.0,905.9
16.2,90,0.0,906.0
15.7,91,0.0,906.5
17.3,89,0.0,907.5
18.3,87,0.0,907.8
19.2,84,0.0,908.1
21.8,73,0.0,908.7
23.4,65,0.0,908.7
22.6,67,0.0,908.0
22.6,68,0.0,907.5
22.9,68,0.0,906.9
22.6,70,0.0,906.7
22.3,73,0.0,906.6
20.9,82,0.0,906.6
19.9,85,0.1,907.2
19.1,87,0.1,907.6
18.6,88,0.0,907.9
18.3,91,0.5,908.9
17.8,94,0.7,909.6
17.4,95,0.8,910.0
17.4,95,0.2,910.2
17.1,95,0.0,909.7
16.8,94,0.0,909.1
16.6,94,0.0,909.5
16.6,94,0.0,909.7
16.4,94,0.0,909.7
16.2,96,0.4,910.3
16.1,98,1.7,911.0
16.4,97,0.5,911.5
17.7,93,0.0,912.0
18.7,89,0.0,911.9
19.7,85,0.0,911.8
21.7,78,0.0,911.8
21.4,78,0.1,910.9
22.1,75,0.0,910.6
22.7,73,0.0,910.3
22.5,73,0.0,910.0
22.2,75,0.0,910.0
20.5,85,0.0,910.2
18.3,91,0.0,910.2
17.5,94,0.0,910.7
17.2,93,0.0,911.2
16.8,94,0.0,911.5
16.4,94,0.0,911.4
16.3,94,0.0,911.1
16.1,94,0.0,910.8
16.1,94,0.0,910.5
15.6,94,0.0,910.3
15.3,94,0.0,910.4
15.1,94,0.0,911.2
15.0,94,0.0,911.5
16.7,91,0.0,912.6
18.0,88,0.0,913.2
20.7,81,0.0,913.6
22.0,78,0.0,913.6
23.9,73,0.0,913.5
24.9,69,0.0,913.0
24.3,69,0.0,911.8
24.4,69,0.0,911.1
25.1,67,0.0,911.0
25.0,67,0.0,910.6
24.7,70,0.0,910.6
22.0,83,0.6,910.4
19.6,87,0.7,910.3
19.0,90,0.0,910.9
19.1,91,0.0,911.7
18.7,92,0.0,912.1
18.5,93,0.0,912.1
17.9,94,0.0,911.7
17.5,94,0.0,911.3
17.2,95,0.0,910.7
16.9,95,0.0,910.3
16.6,95,0.0,910.3
16.4,96,0.0,910.5
16.2,96,0.0,910.8
17.9,94,0.0,911.8
20.0,89,0.0,912.5
22.1,83,0.0,913.1
24.1,76,0.0,913.3
25.6,70,0.0,913.1
26.5,65,0.0,912.5
26.9,61,0.0,911.7
27.1,61,0.1,911.1
26.4,64,0.1,910.0
26.2,65,0.1,909.5
25.6,71,0.3,909.4
23.1,79,1.9,909.1
20.8,82,0.2,909.1
20.0,86,0.0,909.6
18.9,91,0.0,910.2
18.4,92,0.3,910.8
18.3,92,0.0,910.8
18.1,92,0.0,910.8
17.8,92,0.0,910.3
17.5,93,0.0,909.7
17.3,93,0.0,909.2
17.1,94,0.0,909.1
16.9,94,0.0,909.2
16.7,94,0.0,909.6
18.3,92,0.0,910.6
20.3,88,0.0,911.4
22.4,81,0.0,911.7
23.9,73,0.0,911.6
25.1,68,0.0,911.3
26.1,66,0.0,910.9
26.7,63,0.1,910.0
27.1,61,0.0,909.4
27.1,62,0.0,908.7
26.8,64,0.0,908.3
25.5,71,0.0,908.0
23.8,71,0.0,908.1
21.1,79,0.0,908.2
20.0,87,0.0,908.7
19.6,90,0.0,909.2
19.0,92,0.5,909.5
18.4,94,1.1,909.5
18.1,95,1.0,909.5
17.9,95,0.4,909.3
17.7,95,0.2,908.7
17.5,95,0.0,908.5
17.3,95,0.0,908.7
17.2,95,0.0,909.1
17.0,95,0.0,909.7
18.6,92,0.0,910.8
20.6,88,0.0,911.8
22.7,82,0.0,912.1
24.8,75,0.0,912.4
25.9,69,0.0,912.3
26.5,65,0.0,912.0
26.9,63,0.1,911.3
27.2,62,0.0,910.7
27.1,63,0.1,910.4
26.2,70,0.3,910.0
24.4,81,1.4,909.8
22.9,83,1.0,910.0
21.1,83,0.0,910.4
20.1,87,0.3,911.0
19.2,91,0.1,911.5
18.9,93,0.1,912.0
18.6,93,0.1,912.4
18.3,94,0.0,912.3
17.9,95,0.0,912.1
17.6,96,0.0,911.6
17.4,96,0.0,911.3
17.2,96,0.0,911.5
17.0,97,0.0,911.9
16.9,97,0.0,912.4
18.3,95,0.0,913.3
20.2,91,0.0,914.1
22.1,81,0.0,914.2
23.6,71,0.0,914.3
24.9,67,0.0,914.1
25.9,65,0.0,913.7
26.5,63,0.0,912.9
26.9,62,0.0,912.3
27.2,60,0.0,912.1
27.2,61,0.0,911.8
25.6,73,0.1,911.6
22.7,82,0.4,911.4
20.7,85,0.1,911.5
19.7,88,0.2,912.0
19.5,89,0.0,912.6
19.8,89,0.0,913.0
19.7,92,0.0,913.3
19.3,93,0.0,913.4
18.9,95,0.0,913.2
18.0,96,0.0,912.7
17.7,96,0.0,912.4
17.7,96,0.0,912.2
17.7,96,0.0,912.2
17.3,97,0.0,912.3
18.4,95,0.0,913.3
20.3,89,0.0,914.3
22.3,81,0.0,914.3
23.9,70,0.0,914.2
25.1,63,0.0,913.8
26.1,61,0.0,913.5
27.1,59,0.0,912.9
27.5,58,0.0,912.2
27.5,57,0.0,911.3
27.1,57,0.0,910.8
26.5,65,0.0,910.9
24.2,66,0.0,910.9
23.2,68,0.0,911.3
22.3,72,0.0,911.9
21.6,75,0.0,912.2
20.6,78,0.0,911.9
20.8,78,0.0,912.3
20.9,80,0.1,912.1
20.5,84,0.2,911.9
19.8,88,0.1,911.2
18.7,93,0.0,910.7
17.6,95,0.0,910.7
18.1,94,0.0,910.9
18.4,94,0.0,911.6
18.7,94,0.0,911.9
19.3,93,0.1,912.2
20.8,89,0.2,912.2
23.3,78,0.1,912.4
25.1,68,0.0,912.1
25.8,65,0.2,911.5
25.8,66,0.6,910.7
26.7,63,0.2,910.5
26.4,63,0.1,909.8
26.1,64,0.0,909.3
25.6,71,0.0,909.2
23.2,78,0.4,908.7
20.3,82,0.5,908.5
19.3,85,0.8,909.2
18.9,88,0.1,909.8
18.4,91,0.0,910.1
18.1,92,0.0,910.0
17.8,93,0.0,909.7
17.4,94,0.0,909.5
17.2,94,0.0,909.1
16.9,95,0.0,908.9
16.7,95,0.0,909.3
16.4,96,0.0,909.4
16.2,96,0.0,909.9
17.8,94,0.0,910.7
19.7,90,0.0,911.4
21.8,82,0.0,912.0
23.6,72,0.0,912.2
24.8,67,0.0,911.9
25.3,67,0.2,911.4
26.2,64,0.0,910.6
26.4,63,0.0,910.0
25.6,66,0.8,909.1
25.2,69,0.4,908.9
24.1,77,0.8,908.6
22.1,80,0.6,908.7
20.2,81,0.1,908.9
19.5,83,0.0,909.4
19.2,85,0.0,909.9
18.9,86,0.0,910.1
18.1,90,0.1,910.0
18.2,91,0.1,910.3
18.1,92,0.2,910.4
17.1,95,0.9,910.0
17.0,95,0.4,909.7
17.2,95,0.4,909.9
17.4,93,0.2,910.1
16.6,93,0.0,910.3
18.1,91,0.0,911.0
20.0,86,0.0,911.7
22.1,80,0.0,912.0
23.7,73,0.0,912.1
25.0,69,0.0,911.7
25.8,66,0.1,911.2
25.9,65,0.4,910.2
25.6,67,0.6,909.6
25.5,66,0.5,909.0
25.2,68,0.6,908.8
24.5,77,0.2,908.7
22.5,78,0.2,908.9
20.4,80,0.0,909.0
19.6,82,0.0,909.6
19.3,82,0.0,910.4
18.9,83,0.0,910.3
18.1,86,0.0,910.2
17.7,87,0.0,910.0
17.3,89,0.0,909.9
17.0,90,0.0,909.6
16.6,91,0.0,909.5
16.4,92,0.0,909.8
16.1,92,0.0,910.3
15.9,93,0.0,910.8
17.8,90,0.0,911.7
20.0,84,0.0,912.5
22.1,77,0.0,912.6
24.3,69,0.0,912.9
25.4,63,0.0,912.7
26.1,58,0.0,912.0
26.9,55,0.0,911.5
27.3,52,0.0,910.8
27.5,50,0.0,910.1
27.5,51,0.0,909.8
26.9,64,0.0,910.0
22.7,75,0.0,909.2
19.9,82,0.0,908.9
19.2,82,0.0,909.3
18.9,82,0.0,909.8
18.5,83,0.0,910.1
18.0,85,0.0,910.0
17.7,86,0.0,909.9
17.2,89,0.0,909.7
17.1,89,0.0,909.5
17.0,90,0.0,909.3
16.8,91,0.0,909.7
16.8,91,0.0,910.1
16.6,92,0.0,910.7
18.4,88,0.0,911.6
20.5,82,0.0,912.4
22.6,77,0.0,912.5
24.7,69,0.0,912.7
25.8,62,0.0,912.4
26.5,58,0.0,911.9
27.1,54,0.0,911.2
27.4,52,0.0,910.5
26.9,58,0.0,909.7
24.4,71,0.0,908.8
24.5,72,0.0,909.3
22.4,76,0.0,909.1
20.2,75,0.0,909.0
19.4,77,0.0,909.8
20.2,74,0.0,910.4
21.3,71,0.0,911.1
21.2,71,0.0,911.1
18.4,82,0.0,910.1
17.5,87,0.0,909.6
18.7,83,0.0,909.8
19.0,83,0.0,909.6
17.8,89,0.0,909.4
16.9,92,0.0,909.4
16.3,93,0.0,909.9
17.9,90,0.0,910.7
20.2,83,0.0,911.5
22.3,77,0.0,912.1
24.6,71,0.1,912.3
26.5,63,0.0,912.2
27.6,55,0.0,911.9
28.0,52,0.0,911.1
27.0,54,0.0,910.0
24.4,65,0.0,908.9
22.7,73,0.0,908.4
22.8,72,0.0,908.9
22.6,70,0.0,909.4
21.6,69,0.0,909.8
19.7,76,0.0,910.0
19.3,75,0.0,910.7
18.6,79,0.0,910.8
18.1,83,0.0,910.7
17.6,85,0.0,910.3
16.9,87,0.0,910.0
16.4,89,0.0,909.6
16.1,90,0.0,909.3
15.9,91,0.0,909.1
15.6,91,0.0,909.2
15.3,92,0.0,909.6
17.2,87,0.0,910.6
19.6,80,0.0,911.6
21.5,77,0.0,912.0
23.2,71,0.0,912.2
25.2,67,0.0,912.1
26.4,63,0.0,911.5
26.7,62,0.3,910.5
27.0,59,0.0,909.6
26.8,59,0.0,909.0
26.1,62,0.0,908.5
23.7,80,0.6,908.3
21.7,82,0.3,908.4
20.0,84,0.0,908.6
19.3,86,0.0,909.1
18.9,87,0.0,909.6
18.6,88,0.0,909.8
18.2,90,0.0,910.0
17.8,92,0.0,910.1
17.4,93,0.0,910.0
17.1,93,0.0,909.9
16.7,94,0.0,909.8
16.6,94,0.0,909.9
16.4,95,0.0,910.2
16.1,95,0.0,910.7
17.6,93,0.0,911.5
19.6,86,0.0,912.0
21.5,80,0.0,912.2
23.6,73,0.0,912.2
25.3,68,0.0,911.9
25.9,65,0.2,911.1
25.9,65,0.4,910.2
25.8,65,0.5,909.5
26.0,63,0.4,908.9
25.0,69,0.5,908.6
24.2,76,0.2,908.9
21.9,83,0.0,908.5
19.6,87,0.0,908.2
19.1,87,0.0,908.6
18.6,86,0.0,908.8
18.4,86,0.0,909.3
18.1,86,0.0,909.5
17.9,86,0.0,909.4
17.5,88,0.0,909.2
17.0,90,0.0,909.0
16.7,91,0.0,908.8
16.4,92,0.0,908.8
16.1,93,0.0,909.2
15.9,93,0.0,909.7
17.7,88,0.0,910.7
19.9,82,0.0,911.6
22.0,75,0.0,912.0
23.7,69,0.0,912.1
25.0,65,0.0,911.8
26.1,61,0.0,911.2
26.9,58,0.0,910.3
27.3,55,0.0,909.5
27.6,53,0.0,908.8
27.5,53,0.0,908.4
26.4,67,0.0,908.5
23.0,76,0.0,907.9
21.3,78,0.0,908.0
21.6,76,0.0,908.8
21.6,76,0.0,909.4
21.5,75,0.0,910.0
21.3,76,0.0,910.4
21.0,77,0.0,910.6
20.9,78,0.0,910.5
19.7,85,0.3,910.1
18.8,91,0.6,909.7
18.1,91,0.0,909.6
18.0,91,0.0,909.9
17.7,92,0.0,910.4
18.8,90,0.0,911.2
20.8,84,0.0,911.8
22.7,78,0.0,912.1
24.7,70,0.0,912.2
25.9,65,0.0,911.5
27.3,61,0.0,911.1
28.1,58,0.0,910.3
28.5,53,0.0,909.4
28.4,50,0.0,908.3
28.0,56,0.0,907.9
24.9,71,0.1,907.6
23.4,71,0.0,908.0
23.0,69,0.0,908.6
22.6,69,0.0,908.8
20.5,77,0.0,909.2
19.0,85,0.0,909.3
18.6,87,0.0,909.6
17.9,91,0.0,909.6
17.5,92,0.0,909.5
17.1,93,0.0,909.3
16.5,94,0.0,909.2
16.2,94,0.0,909.3
15.9,95,0.0,909.8
15.7,95,0.0,910.1
17.2,92,0.0,911.0
19.5,85,0.0,911.9
21.7,77,0.0,912.3
23.7,69,0.0,912.5
25.5,62,0.0,912.3
26.8,56,0.0,911.8
27.5,52,0.0,910.9
27.9,49,0.0,910.2
27.7,48,0.0,909.5
27.3,49,0.0,909.2
27.1,63,0.0,909.5
23.5,66,0.0,909.0
21.2,69,0.0,909.2
20.5,71,0.0,909.9
21.6,67,0.0,910.7
21.2,71,0.0,910.9
20.9,72,0.0,910.8
19.1,79,0.0,910.1
17.5,87,0.0,909.8
16.7,91,0.0,909.6
16.2,93,0.0,909.2
15.8,93,0.0,909.2
15.5,94,0.0,909.3
15.3,95,0.0,909.8
17.0,90,0.0,910.8
19.5,82,0.0,911.7
21.7,75,0.0,912.0
23.5,68,0.0,912.2
24.8,64,0.0,911.8
25.8,60,0.0,911.0
25.9,59,0.3,910.2
26.7,57,0.1,909.5
27.1,53,0.0,909.0
26.8,53,0.0,908.6
26.3,63,0.0,908.7
22.6,71,0.1,907.9
20.6,74,0.0,908.3
19.7,77,0.0,908.4
19.1,81,0.0,908.8
18.6,83,0.0,909.2
18.0,86,0.0,909.4
17.2,86,0.0,909.4
16.7,84,0.0,909.1
16.4,86,0.0,908.8
15.9,88,0.0,908.6
15.7,89,0.0,908.7
15.5,91,0.0,909.1
15.3,92,0.0,909.5
17.2,87,0.0,910.5
19.8,79,0.0,911.1
22.2,73,0.0,911.6
23.9,68,0.0,911.3
24.6,68,0.4,910.5
25.9,61,0.2,910.2
26.8,56,0.0,909.5
27.0,56,0.0,908.8
26.8,56,0.0,907.9
26.3,59,0.0,907.5
25.2,71,0.1,907.5
22.1,77,0.4,907.2
20.7,83,0.0,907.7
19.3,94,0.5,908.2
19.5,93,0.1,908.8
19.1,95,0.2,909.2
19.1,94,0.1,909.6
18.9,94,0.4,909.8
18.5,95,0.5,909.3
18.2,95,0.3,908.9
18.0,97,0.2,908.8
17.9,97,0.5,908.9
17.8,96,0.2,909.1
17.7,95,0.0,909.5
18.4,93,0.0,910.1
19.1,92,0.0,911.2
21.0,85,0.0,911.6
21.4,83,0.0,911.4
22.1,79,0.0,910.9
23.1,74,0.0,910.5
24.7,68,0.0,910.1
25.6,65,0.0,909.6
24.3,71,0.1,909.1
21.4,89,0.7,908.3
20.3,94,0.4,908.3
19.8,93,0.0,908.8
19.6,93,0.0,909.4
19.4,93,0.0,909.9
19.1,94,0.0,910.4
19.0,93,0.1,910.7
18.7,95,0.5,910.7
18.6,96,0.2,910.7
18.6,95,0.0,910.4
18.4,95,0.0,910.1
18.2,94,0.0,909.9
18.2,93,0.0,909.9
18.2,93,0.0,910.3
18.1,93,0.0,910.6
19.0,91,0.0,911.2
19.8,89,0.0,912.0
20.8,86,0.0,912.6
22.7,80,0.0,913.0
23.1,79,0.8,912.6
23.5,79,1.3,912.1
23.6,79,1.4,911.2
23.3,80,0.7,910.3
23.8,77,0.0,909.4
24.6,72,0.0,909.3
23.9,78,0.1,909.3
21.2,85,0.0,908.6
20.2,84,0.0,908.8
19.9,82,0.0,909.1
19.8,80,0.0,909.6
18.7,83,0.0,909.4
17.9,85,0.0,909.1
17.6,86,0.0,908.8
17.2,88,0.0,908.3
17.0,89,0.0,907.9
16.7,90,0.0,907.7
16.5,91,0.0,907.6
16.4,92,0.0,907.9
16.4,93,0.0,908.6
18.1,89,0.0,909.5
20.2,85,0.0,910.5
22.5,80,0.2,910.9
23.5,81,1.5,910.5
24.6,75,0.9,910.1
24.8,76,1.8,909.3
24.9,76,2.3,908.5
24.9,76,1.8,907.9
24.8,76,0.9,907.3
24.6,76,0.5,907.0
24.0,83,0.4,907.0
21.3,89,1.8,906.8
19.6,93,3.1,907.0
19.9,92,1.6,907.8
20.0,92,1.4,908.4
19.5,94,1.8,908.5
19.0,97,1.7,908.5
18.9,98,1.9,908.5
18.9,98,2.0,908.2
18.7,98,1.6,907.9
18.6,97,0.7,907.6
18.5,97,0.3,907.6
18.4,96,0.0,908.0
18.0,97,0.0,908.5
18.9,96,0.0,909.2
20.3,92,0.1,910.1
22.6,84,0.6,910.3
23.5,79,0.7,910.2
24.1,77,0.7,909.7
24.4,78,1.1,908.9
24.5,78,1.4,908.2
24.5,78,1.5,907.5
24.3,78,1.1,907.5
24.5,76,0.2,907.6
24.1,82,0.2,907.7
21.9,85,0.1,907.6
20.2,89,0.0,908.0
18.9,94,1.9,908.2
19.0,93,2.1,908.8
19.1,93,1.0,909.3
18.7,95,1.1,909.1
18.3,96,0.6,908.9
18.1,96,0.1,908.7
18.0,95,0.0,908.6
17.7,97,0.0,908.2
17.5,97,0.0,908.4
17.4,96,0.0,908.8
17.5,96,0.0,909.6
18.6,95,0.0,910.5
20.2,90,0.0,911.2
21.9,84,0.0,911.5
23.7,77,0.0,911.4
24.8,74,0.1,911.0
25.2,73,0.6,910.2
25.6,72,0.9,909.6
25.6,71,0.7,909.0
25.7,70,0.7,908.7
25.3,74,0.5,908.8
24.3,82,0.5,909.1
21.9,81,0.4,909.0
20.4,83,0.0,909.3
19.9,85,0.0,909.8
19.5,88,0.0,910.3
19.2,89,0.0,910.6
18.9,90,0.0,910.7
18.7,91,0.0,910.6
18.4,92,0.0,910.2
18.2,93,0.0,910.0
17.9,94,0.0,910.0
17.8,93,0.0,910.2
17.8,94,0.0,910.5
17.7,94,0.0,911.1
18.3,93,0.0,911.5
19.9,88,0.0,912.3
22.0,82,0.0,912.8
23.9,74,0.1,912.9
25.2,69,0.0,912.7
26.1,64,0.1,912.0
26.8,61,0.1,911.1
27.2,58,0.0,910.3
27.1,58,0.0,909.7
26.9,59,0.0,909.7
26.1,71,0.0,910.0
22.7,76,0.0,909.7
20.8,81,0.0,910.0
20.1,83,0.0,910.7
19.9,84,0.0,910.9
19.5,86,0.0,910.9
19.1,87,0.0,910.9
18.7,88,0.0,910.7
18.3,89,0.0,910.4
18.9,85,0.0,910.5
19.7,81,0.0,910.8
19.8,81,0.0,911.0
19.7,82,0.0,911.6
19.5,83,0.0,912.2
20.2,86,0.0,912.9
21.6,81,0.0,913.5
22.6,79,0.0,913.6
25.0,73,0.0,913.6
26.6,66,0.0,913.3
27.7,61,0.0,912.6
28.3,58,0.0,911.6
28.5,55,0.0,910.7
27.9,55,0.0,909.9
27.5,57,0.0,909.6
27.0,69,0.0,909.9
24.3,70,0.0,909.7
23.6,69,0.0,910.0
23.3,70,0.0,910.6
23.0,72,0.0,910.8
22.6,74,0.1,910.8
21.6,78,0.1,910.6
21.1,80,0.0,910.7
20.9,80,0.0,910.7
20.6,81,0.0,910.5
18.6,88,0.0,909.7
18.0,91,0.0,909.7
17.7,91,0.0,910.1
17.3,92,0.0,910.8
18.7,90,0.0,911.8
20.2,84,0.0,912.3
21.9,78,0.0,912.6
23.2,72,0.0,912.3
24.3,68,0.0,911.9
25.3,65,0.0,911.2
26.2,62,0.0,910.6
26.5,62,0.0,909.8
26.6,60,0.0,908.9
26.5,61,0.0,908.7
25.2,73,0.1,908.7
22.3,78,0.0,908.6
20.8,82,0.3,909.0
20.4,84,0.4,909.6
20.2,86,0.0,910.2
19.6,89,0.3,910.2
20.2,88,0.1,910.5
20.2,88,0.0,910.4
20.0,88,0.0,910.0
19.2,89,0.0,909.4
19.3,90,0.0,909.3
19.0,91,0.0,909.3
18.5,91,0.0,909.5
18.7,90,0.0,910.5
19.2,90,0.0,911.2
20.8,84,0.0,912.0
21.8,83,0.1,912.2
22.0,81,0.6,912.0
23.4,77,0.9,912.3
23.5,77,1.5,912.1
22.2,84,0.7,911.0
21.3,88,0.3,910.2
20.8,90,0.0,909.9
19.8,92,0.0,910.0
19.1,92,0.0,910.5
18.7,93,0.0,910.9
18.6,92,0.0,911.6
18.4,92,0.0,912.0
18.5,91,0.1,912.3
18.2,94,0.3,912.2
18.1,94,0.1,912.2
18.0,94,0.0,912.2
17.9,93,0.0,911.9
17.6,93,0.0,911.7
16.4,95,0.0,911.4
17.0,92,0.0,911.7
17.0,91,0.0,912.1
16.7,89,0.0,912.6
16.7,89,0.0,913.3
17.4,86,0.0,913.9
17.5,84,0.0,914.2
17.9,82,0.0,914.4
18.4,80,0.0,914.5
18.1,84,0.1,913.8
18.3,84,0.0,913.1
21.7,74,0.0,913.2
22.1,73,0.1,913.0
21.6,76,0.1,912.8
20.0,86,0.6,912.8
18.2,91,0.1,913.1
17.2,92,0.0,913.3
16.4,91,0.0,913.6
16.3,90,0.0,913.8
14.9,92,0.0,913.6
14.3,94,0.0,913.5
14.9,92,0.0,913.6
15.3,91,0.0,913.5
15.2,91,0.0,913.2
15.0,91,0.0,912.9
15.0,90,0.0,913.0
14.8,91,0.0,913.5
13.4,96,0.0,913.6
14.4,93,0.0,914.3
16.3,86,0.0,915.1
18.1,78,0.0,915.4
19.7,72,0.0,915.6
21.3,66,0.0,915.3
22.7,62,0.0,914.7
23.6,60,0.0,913.9
23.8,60,0.0,913.2
22.9,65,0.0,912.4
22.0,74,0.0,912.1
20.7,76,0.0,912.1
19.2,78,0.0,912.4
18.4,77,0.0,912.8
18.4,75,0.0,913.5
18.2,76,0.0,913.9
18.0,76,0.0,914.2
15.5,87,0.0,913.5
14.4,92,0.0,913.1
14.0,93,0.0,912.8
13.9,94,0.0,912.6
13.5,95,0.0,912.1
13.2,96,0.0,912.2
13.0,96,0.0,912.9
12.8,96,0.0,913.3
14.3,92,0.0,914.3
16.5,86,0.0,915.1
19.0,80,0.0,915.3
21.0,73,0.0,915.1
22.6,67,0.0,914.7
23.4,63,0.0,913.7
23.3,64,0.0,912.7
23.3,66,0.0,911.8
22.7,75,0.1,911.0
22.0,78,0.1,910.6
21.8,79,0.1,910.8
19.8,82,0.1,910.6
18.3,86,0.1,910.8
18.1,87,0.1,911.4
17.5,88,0.1,912.0
16.8,91,0.0,912.1
16.1,94,0.0,912.1
16.6,93,0.0,912.1
16.4,94,0.0,911.5
15.8,95,0.0,911.0
15.5,96,0.0,910.2
15.1,96,0.0,910.4
14.8,96,0.0,910.7
14.6,96,0.0,911.2
15.8,94,0.0,912.2
17.8,88,0.0,913.2
19.9,82,0.0,913.4
21.9,75,0.0,913.4
23.5,70,0.0,913.1
24.5,67,0.0,912.3
25.4,63,0.0,911.6
25.6,62,0.1,910.7
25.2,65,0.5,909.7
24.7,70,0.2,909.1
23.7,79,0.2,909.2
20.9,80,0.3,909.2
19.9,82,0.1,909.4
19.2,85,0.0,910.0
18.8,87,0.0,910.5
18.4,89,0.0,910.7
18.0,90,0.0,910.5
